Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
MEF2C,1.0738082e-07,-14.322187423706055,1.12270988958522,1.7750229,0.18276167962672252,1.0
ZMYND8,1.0731159e-07,-14.322698593139648,1.121638888737109,1.7727349,0.18304397789779206,1.0
STK24,1.07123235e-07,-14.324091911315918,1.1187196121716423,1.7665172,0.18381369560889474,1.0
EPN2,1.0709564e-07,-14.324295997619629,1.1182920110867622,1.7656071,0.18392666839031419,1.0
LCORL,1.0682794e-07,-14.32628059387207,1.1141338902566895,1.7567915,0.18502522258873055,1.0
CPPED1,1.0681915e-07,-14.326346397399902,1.1139960188788545,1.7565024,0.1850613751136856,1.0
MEF2C-AS1,1.06815094e-07,-14.326375961303711,1.113934076665624,1.756369,0.18507806021933565,1.0
GON4L,1.0673559e-07,-14.326966285705566,1.1126972305369287,1.7537555,0.1854053156609602,1.0
ST8SIA4,1.06723014e-07,-14.327059745788574,1.1125014132176845,1.7533423,0.1854571134823373,1.0
TMCC3,1.0671308e-07,-14.327134132385254,1.1123455586166535,1.7530159,0.1854980435509937,1.0
CD2AP,1.0668667e-07,-14.327329635620117,1.1119359407549694,1.7521483,0.18560689261105198,1.0
PPP3CA,1.06437696e-07,-14.329182624816895,1.108053562680567,1.7439798,0.18663534735672982,1.0
KLF7,1.0643309e-07,-14.329216957092285,1.1079816297877834,1.7438288,0.18665442617414418,1.0
FER,1.06422085e-07,-14.329298973083496,1.1078097900994672,1.7434683,0.18669997152091888,1.0
ANKFY1,1.06335285e-07,-14.329946517944336,1.1064530558161325,1.7406254,0.1870596062854324,1.0
WWC2,1.0632936e-07,-14.32999038696289,1.1063611415642425,1.7404313,0.187084186353915,1.0
RASSF3,1.06215396e-07,-14.330840110778809,1.104580802467849,1.7367027,0.1875571618017799,1.0
RUBCNL,1.0620518e-07,-14.330916404724121,1.1044209515949965,1.7363684,0.18759963084079775,1.0
SETBP1,1.0617407e-07,-14.331149101257324,1.1039334064327968,1.7353516,0.187728893967675,1.0
SOX5,1.0616618e-07,-14.331208229064941,1.1038095220063362,1.7350936,0.18776170357500443,1.0
RPL35A,1.06050635e-07,-14.332071304321289,1.1020012090071936,1.7313188,0.18824255819776878,1.0
NLK,1.0590982e-07,-14.333125114440918,1.09979326882592,1.7267241,0.18882979537287156,1.0
ADAM17,1.05894166e-07,-14.333242416381836,1.0995474981089095,1.7262138,0.18889515175924743,1.0
RAB28,1.0586114e-07,-14.333489418029785,1.09902998090805,1.7251372,0.18903311099383197,1.0
DLEU2,1.05841735e-07,-14.333634376525879,1.0987262642496305,1.7245048,0.18911420586944327,1.0
ZNF451,1.05831575e-07,-14.333710670471191,1.098566413376778,1.7241738,0.18915667263259456,1.0
TUT7,1.0575255e-07,-14.33430290222168,1.0973255709762615,1.7215997,0.18948725887692822,1.0
BCO2,1.0549636e-07,-14.336226463317871,1.0932953308444706,1.7132688,0.19056181467796676,1.0
AHI1,1.0549422e-07,-14.33624267578125,1.0932613625339895,1.7131993,0.1905708087495411,1.0
PDE4B,1.0549409e-07,-14.336243629455566,1.0932593643980788,1.7131948,0.19057137957353149,1.0
LINC02649,1.0529074e-07,-14.337773323059082,1.0900543543973886,1.7065965,0.19142755416063448,1.0
MGAT5,1.052386e-07,-14.338165283203125,1.0892331205381094,1.7049067,0.19164753564483497,1.0
MAPK8,1.0514995e-07,-14.338833808898926,1.0878324272647404,1.7020357,0.1920219715097193,1.0
PAXBP1,1.0487673e-07,-14.340896606445312,1.0835104592899942,1.6932021,0.19317939424511285,1.0
DST,1.0462925e-07,-14.342769622802734,1.079586120361468,1.6852205,0.19423221526481863,1.0
GAPDH,1.0456677e-07,-14.343242645263672,1.0785950449497834,1.6832086,0.19449865207850742,1.0
MAPKAP1,1.0456466e-07,-14.34325885772705,1.0785610766393021,1.6831406,0.194507658115219,1.0
CTTNBP2,1.0456363e-07,-14.343266487121582,1.078545091552017,1.6831074,0.19451206651099606,1.0
ARMH4,1.04374095e-07,-14.344704627990723,1.0755319025987495,1.6770111,0.19532207657084338,1.0
GNAI2,1.0435341e-07,-14.34486198425293,1.0752022101734915,1.6763465,0.1954106195069576,1.0
ELOVL5,1.04216475e-07,-14.345902442932129,1.073022243894967,1.67195,0.19599755382725412,1.0
KDM2B,1.04181694e-07,-14.34616756439209,1.0724667621118051,1.6708341,0.19614685564666742,1.0
HPGDS,1.0407194e-07,-14.347002983093262,1.0707163950540715,1.6673155,0.19661848950133987,1.0
CDC73,1.0406365e-07,-14.347065925598145,1.0705845180839684,1.66705,0.19665412843059446,1.0
RAP1B,1.0394439e-07,-14.34797477722168,1.0686802945611142,1.6632311,0.19716762669384624,1.0
BCL2,1.0393379e-07,-14.348055839538574,1.0685104530087086,1.6628921,0.1972132898942712,1.0
SP3,1.0380827e-07,-14.349013328552246,1.0665043245544112,1.6588778,0.1977549024760745,1.0
NUBPL,1.03798314e-07,-14.349089622497559,1.0663444736815588,1.6585597,0.19779790521907697,1.0
ERCC6L2,1.0364378e-07,-14.35027027130127,1.0638707814241681,1.6536249,0.19846628110030406,1.0
ARMCX4,1.0357541e-07,-14.350793838500977,1.0627738048092186,1.651444,0.19876251455396476,1.0
KIF16B,1.03567466e-07,-14.350854873657227,1.0626459241109367,1.6511905,0.1987969724841701,1.0
ALDH2,1.03412546e-07,-14.352041244506836,1.060160243038082,1.6462544,0.19946949214249865,1.0
PCM1,1.032986e-07,-14.352914810180664,1.0583299505439223,1.6426288,0.19996516908771375,1.0
PPP1R21,1.0328261e-07,-14.35303783416748,1.058072191011448,1.6421201,0.20003482686937668,1.0
BIRC6,1.0324682e-07,-14.353312492370605,1.0574967278691794,1.6409822,0.2001907663583609,1.0
LUC7L,1.03148224e-07,-14.354069709777832,1.0559102079561196,1.6378497,0.20062075489435446,1.0
HERC4,1.03115994e-07,-14.354316711425781,1.0553926907552598,1.6368262,0.20076148871971763,1.0
RLF,1.030688e-07,-14.354680061340332,1.0546314009733004,1.6353283,0.20096765191536128,1.0
SPP1,1.02955205e-07,-14.35555362701416,1.0528011084791407,1.6317257,0.2014645303637516,1.0
ITGB5,1.0285532e-07,-14.3563232421875,1.0511886127992423,1.6285609,0.20190221179332116,1.0
HS2ST1,1.0283141e-07,-14.356507301330566,1.0508029725684858,1.6278038,0.20200708280560087,1.0
ARHGAP24,1.0272346e-07,-14.357339859008789,1.049058599918484,1.6243881,0.20248101379749622,1.0
GAL3ST4,1.02518e-07,-14.358926773071289,1.0457337017631545,1.6178967,0.2033853156463007,1.0
UBE2H,1.0249114e-07,-14.359134674072266,1.0452981081346318,1.617049,0.20350375679115537,1.0
ANXA4,1.0248297e-07,-14.359197616577148,1.0451662311645287,1.6167912,0.20353978327131322,1.0
MT-CYB,1.0237529e-07,-14.360030174255371,1.043421858514527,1.6133952,0.20401519562794054,1.0
HCLS1,1.0225222e-07,-14.360983848571777,1.0414237226038723,1.6095188,0.20455946190295252,1.0
HMG20A,1.0220274e-07,-14.361367225646973,1.040620471967789,1.6079613,0.20477861783131904,1.0
DENND6A,1.02201355e-07,-14.361377716064453,1.0405984924727718,1.6079178,0.20478474441736486,1.0
FIRRM,1.02163646e-07,-14.36167049407959,1.0399850647482007,1.6067314,0.20495187374133989,1.0
NUAK1,1.02138564e-07,-14.361865043640137,1.039577445022427,1.6059426,0.205063085658342,1.0
LINC00278,1.0208922e-07,-14.362248420715332,1.038774194386344,1.6043912,0.20528201972265261,1.0
GCNT2,1.01980824e-07,-14.363089561462402,1.0370118385131464,1.600986,0.20576353557332622,1.0
CDKAL1,1.01884496e-07,-14.363839149475098,1.0354413036873718,1.597963,0.20619212583554847,1.0
WWOX,1.0188397e-07,-14.363842964172363,1.035433311143729,1.5979464,0.20619447796534304,1.0
DCAF6,1.0185148e-07,-14.364095687866211,1.0349038051274055,1.5969274,0.20633918639206725,1.0
BTBD1,1.0182205e-07,-14.364324569702148,1.0344242525088485,1.5960048,0.2064703027742621,1.0
TXNDC16,1.0181931e-07,-14.364346504211426,1.0343782953829033,1.5959189,0.20648252317530244,1.0
EPB41L3,1.0181138e-07,-14.364407539367676,1.0342504146846214,1.5956703,0.20651786714525638,1.0
LY86,1.017903e-07,-14.364571571350098,1.033906735307989,1.5950096,0.2066118643114161,1.0
IL6ST,1.0178913e-07,-14.364581108093262,1.0338867539488823,1.5949728,0.20661708880013188,1.0
CCNH,1.01770944e-07,-14.36472225189209,1.0335910298341053,1.594403,0.20669819015814886,1.0
FCHSD2,1.0163606e-07,-14.36577320098877,1.0313890840605637,1.5901796,0.2073004812160369,1.0
N4BP2L2,1.016357e-07,-14.365776062011719,1.0313830896528318,1.5901681,0.20730211602584314,1.0
LPAR6,1.0155757e-07,-14.366385459899902,1.0301062808059234,1.5877243,0.20765156537166043,1.0
CSTPP1,1.0137767e-07,-14.367790222167969,1.0271630266095289,1.5821044,0.20845782550380648,1.0
ZSWIM6,1.01377594e-07,-14.367791175842285,1.0271610284736183,1.582102,0.20845818547911588,1.0
PRKCA,1.01368364e-07,-14.367863655090332,1.0270091701444084,1.5818139,0.2084996046908922,1.0
FOCAD,1.01306085e-07,-14.3683500289917,1.0259901208299744,1.5798708,0.20877930180434814,1.0
ARHGAP25,1.01049885e-07,-14.370356559753418,1.021786042873957,1.5718901,0.20993273529102313,1.0
SLTM,1.0091072e-07,-14.371448516845703,1.019498177256257,1.5675634,0.2105612180874721,1.0
DTWD2,1.00639895e-07,-14.373578071594238,1.0150363397677649,1.5591606,0.21178816833449932,1.0
QSER1,1.0059465e-07,-14.373933792114258,1.0142910350730907,1.5577589,0.2119936583001456,1.0
MRC2,1.00592516e-07,-14.373950958251953,1.014255068626699,1.5576929,0.21200334617513877,1.0
MGST2,1.0044825e-07,-14.37508773803711,1.0118732906211985,1.5532281,0.2126595120496809,1.0
ELK3,1.00436104e-07,-14.375184059143066,1.0116714788942223,1.5528526,0.2127148089658789,1.0
TGFBR1,1.0043338e-07,-14.375205039978027,1.0116275199041878,1.5527683,0.21272722239696754,1.0
NBDY,1.0042326e-07,-14.375285148620605,1.0114596764876929,1.5524554,0.21277331939392963,1.0
TCERG1,1.00374045e-07,-14.375673294067383,1.0106464351720563,1.5509341,0.21299759888577316,1.0
STRN3,1.0033482e-07,-14.375983238220215,1.0099970410010934,1.5497223,0.21317643954381696,1.0
MIA2,1.0024386e-07,-14.376701354980469,1.0084924446603705,1.5469136,0.2135916525598333,1.0
RASGEF1C,1.0020703e-07,-14.376993179321289,1.0078810150717101,1.5457772,0.2137599245705363,1.0
RNF217,1.00155624e-07,-14.377399444580078,1.0070298091737713,1.5441917,0.21399495315039294,1.0
R3HDM2,1.0010862e-07,-14.377771377563477,1.0062505361686158,1.5427426,0.21421003440306657,1.0
IL12B-AS1,1.0009321e-07,-14.377893447875977,1.005994774772052,1.5422677,0.21428058089977747,1.0
CDC27,1.0004508e-07,-14.378273963928223,1.0051975185437008,1.5407847,0.21450103945934124,1.0
KCNQ1,9.9968375e-08,-14.378881454467773,1.0039247059686136,1.5384231,0.21485268200637703,1.0
HIBCH,9.991575e-08,-14.37929916381836,1.0030495224397469,1.5368038,0.21509417459403032,1.0
CAMKMT,9.988359e-08,-14.37955379486084,1.002516020151602,1.5358146,0.2152418638753141,1.0
CREBL2,9.9797944e-08,-14.380233764648438,1.001091349247305,1.5331819,0.21563552489458376,1.0
SMAP2,9.970057e-08,-14.381007194519043,0.999470861023764,1.5301915,0.21608370017205125,1.0
RARS2,9.964691e-08,-14.381433486938477,0.9985776942717014,1.5285449,0.216330960306299,1.0
RASSF4,9.955861e-08,-14.382135391235352,0.9971070662414595,1.5258371,0.21673830404197686,1.0
APMAP,9.9426245e-08,-14.38318920135498,0.9948991260601859,1.5217825,0.21734994439801458,1.0
AZIN2,9.939659e-08,-14.38342571258545,0.9944035883543435,1.5208747,0.21748716719070024,1.0
PDSS2,9.926363e-08,-14.384486198425293,0.9921816612216954,1.5168087,0.2181030642550163,1.0
TIAM2,9.917455e-08,-14.385197639465332,0.990691051832347,1.5140876,0.2185164192587775,1.0
ARHGEF6,9.9001625e-08,-14.386579513549805,0.9877957528978081,1.5088121,0.21932044348038907,1.0
CHPT1,9.897662e-08,-14.38677978515625,0.9873761443565706,1.5080501,0.21943686749189734,1.0
NAV2,9.895473e-08,-14.386955261230469,0.9870084873490101,1.507383,0.21953885372319684,1.0
FUBP1,9.885636e-08,-14.38774299621582,0.9853580270868093,1.5043876,0.21999748763889726,1.0
TNPO1,9.884764e-08,-14.387812614440918,0.9852121631653314,1.5041223,0.22003817315173627,1.0
VPS13B,9.870955e-08,-14.388919830322266,0.9828923273730612,1.4999226,0.2206832664530713,1.0
RBL2,9.8633706e-08,-14.38952922821045,0.9816155185261528,1.4976186,0.22103814985634362,1.0
FGFR1OP2,9.858569e-08,-14.389914512634277,0.9808082716182482,1.4961607,0.22126304019337686,1.0
KIF13B,9.855067e-08,-14.390195846557617,0.9802188215246052,1.4950981,0.22142714035499672,1.0
ZNF644,9.8507954e-08,-14.390539169311523,0.9794994925967694,1.4938022,0.22162746447576193,1.0
RPS15,9.844289e-08,-14.39106273651123,0.9784025159818199,1.4918295,0.22193281718668825,1.0
PPM1L,9.8376304e-08,-14.39159870147705,0.9772795636000319,1.4898121,0.22224561033668017,1.0
RASA3,9.835526e-08,-14.391768455505371,0.9769238954079353,1.4891747,0.22234455028333258,1.0
TAB2,9.8268934e-08,-14.392463684082031,0.975467254329068,1.486562,0.22275064993856664,1.0
ARHGDIB,9.803393e-08,-14.394359588623047,0.9714949601386863,1.4794604,0.2238589732881941,1.0
APBB1IP,9.803361e-08,-14.394362449645996,0.9714889657309543,1.4794507,0.22386048474082187,1.0
NRIP1,9.803238e-08,-14.39437198638916,0.9714689843718478,1.4794136,0.22386628808613945,1.0
TRIO,9.794889e-08,-14.395047187805176,0.9700543041471041,1.4768949,0.22426098363000002,1.0
PKN2,9.7942504e-08,-14.395098686218262,0.9699464048079288,1.4767021,0.22429122398284856,1.0
BMP2K,9.790095e-08,-14.395434379577637,0.9692430609673783,1.4754494,0.22448785867843304,1.0
IKBKB,9.786343e-08,-14.39573860168457,0.9686056556118795,1.4743187,0.22466552764044587,1.0
RNASEH2B,9.7760285e-08,-14.396573066711426,0.9668572866900565,1.4712126,0.22515446614660617,1.0
ZFAND3,9.77514e-08,-14.396645545959473,0.9667054283608467,1.4709454,0.22519659668741362,1.0
PRKDC,9.7734926e-08,-14.39677906036377,0.966425689333355,1.4704494,0.22527479438286804,1.0
FAM168A,9.751174e-08,-14.398589134216309,0.9626332273749323,1.4637412,0.2263357962152442,1.0
CCDC18-AS1,9.7491025e-08,-14.398757934570312,0.9622795573187464,1.4631195,0.2264344261157623,1.0
PDE7A,9.738039e-08,-14.399657249450684,0.9603953151549989,1.4598007,0.22696183090546038,1.0
RELCH,9.7128975e-08,-14.401703834533691,0.9561073154907337,1.4522725,0.22816365493347374,1.0
KIF13A,9.7108895e-08,-14.401867866516113,0.9557636361141011,1.4516721,0.22825984299577612,1.0
NAALADL2,9.7081276e-08,-14.402092933654785,0.9552920760391865,1.4508464,0.22839218363256855,1.0
PPP3CB,9.7060926e-08,-14.40225887298584,0.9549444003907326,1.4502383,0.2284897115622142,1.0
SIL1,9.7055604e-08,-14.402302742004395,0.9548524861388424,1.4500793,0.2285152250727404,1.0
MTUS1,9.7037876e-08,-14.402446746826172,0.9545507676163336,1.4495496,0.22860024384029265,1.0
RUNX2,9.7033286e-08,-14.402484893798828,0.9544708421799074,1.4494125,0.22862225084513266,1.0
SF3B1,9.701444e-08,-14.40263843536377,0.954149142298292,1.4488496,0.22871264025009405,1.0
PRKACB,9.6952824e-08,-14.403141975402832,0.9530941265374663,1.4470097,0.2290083809329133,1.0
PKD2,9.690242e-08,-14.403553009033203,0.9522329299599741,1.4455055,0.2292505044959565,1.0
EPC2,9.6878715e-08,-14.403746604919434,0.9518273083701111,1.4447984,0.2293644386180791,1.0
TMEM260,9.685176e-08,-14.40396785736084,0.9513637408388392,1.4439945,0.22949403218136533,1.0
SEM1,9.6679194e-08,-14.405379295349121,0.9484064996910702,1.4388534,0.23032497812260255,1.0
ITGA9,9.666221e-08,-14.405518531799316,0.9481147718481145,1.4383479,0.23040686753127385,1.0
CMAHP,9.652141e-08,-14.406672477722168,0.9456970273962222,1.4341608,0.23108658757920414,1.0
SLC20A2,9.649815e-08,-14.406864166259766,0.9452954020781806,1.4334695,0.23119904229822882,1.0
SRGAP2,9.622128e-08,-14.409138679504395,0.9405298479312689,1.4252555,0.23254030068926246,1.0
ENTPD1-AS1,9.619136e-08,-14.409384727478027,0.94001432886632,1.4243693,0.2326855686360191,1.0
SNX14,9.6153286e-08,-14.409698486328125,0.9393569421517145,1.4232421,0.23287050691139638,1.0
XPO1,9.612662e-08,-14.409917831420898,0.938897370892264,1.4224528,0.2330001045822678,1.0
TMEM245,9.606308e-08,-14.410441398620605,0.9378003942773144,1.420573,0.23330911375649727,1.0
KLHL5,9.60485e-08,-14.410561561584473,0.937548629152572,1.4201417,0.2333800818668297,1.0
CDYL,9.602476e-08,-14.410757064819336,0.9371390112908877,1.4194398,0.23349563245546773,1.0
TBC1D1,9.596868e-08,-14.411219596862793,0.9361699153742201,1.4177823,0.2337687696400897,1.0
VPS13D,9.583512e-08,-14.412322998046875,0.9338580721255926,1.4138387,0.2344201837363742,1.0
MYCBP2,9.579739e-08,-14.41263484954834,0.9332046816828085,1.4127257,0.23460444021438528,1.0
ATXN7,9.5662045e-08,-14.413753509521484,0.9308608682596103,1.4087367,0.23526622049297613,1.0
VRK2,9.5643884e-08,-14.413904190063477,0.9305451627857269,1.4082019,0.23535511205087173,1.0
BAZ1A,9.551231e-08,-14.414994239807129,0.9282612934398484,1.4043301,0.2359999083692722,1.0
CHD2,9.550823e-08,-14.415027618408203,0.9281913586829755,1.4042101,0.23601993421791997,1.0
EEFSEC,9.5448435e-08,-14.415523529052734,0.927152328009435,1.4024523,0.23631339860217415,1.0
SELENOF,9.520799e-08,-14.417520523071289,0.9229682314125239,1.3953954,0.23749605501818832,1.0
KCNMA1,9.504329e-08,-14.418890953063965,0.9200969101089129,1.3905718,0.23830855453392968,1.0
H2BC18,9.495447e-08,-14.419631004333496,0.9185463566422448,1.387974,0.2387475366300579,1.0
LINC02642,9.491917e-08,-14.419925689697266,0.9179289326458525,1.3869424,0.2389221366944994,1.0
VPS35L,9.489128e-08,-14.420158386230469,0.9174413874836528,1.3861271,0.23906022764102192,1.0
USP40,9.48457e-08,-14.420538902282715,0.9166441312553015,1.3847961,0.2392858761685876,1.0
USP47,9.4792696e-08,-14.420981407165527,0.9157169961927577,1.3832487,0.23954855201981087,1.0
ATG5,9.475614e-08,-14.421286582946777,0.9150775927013481,1.382182,0.2397298224428956,1.0
DTNBP1,9.473036e-08,-14.421502113342285,0.9146260139855401,1.38143,0.23985771137384373,1.0
CSTF3,9.4681695e-08,-14.421908378601074,0.9137748080876011,1.380011,0.24009928003271594,1.0
IST1,9.4601184e-08,-14.422581672668457,0.9123641241346789,1.3776652,0.24049925582690573,1.0
CSNK1D,9.458756e-08,-14.422696113586426,0.9121243478254003,1.3772683,0.24056700130335962,1.0
TMEM65,9.44202e-08,-14.424098014831543,0.9091870880367378,1.3723989,0.24140015477999022,1.0
DNM1L,9.432816e-08,-14.424869537353516,0.907570596085018,1.3697245,0.2418592219694032,1.0
KLF6,9.424247e-08,-14.425589561462402,0.9060620034724737,1.3672372,0.24228713692078066,1.0
TMEM241,9.420956e-08,-14.425865173339844,0.9054845421942944,1.3662825,0.24245163629277905,1.0
AP1B1,9.403496e-08,-14.42733383178711,0.9024074128918861,1.3612227,0.24332568177495562,1.0
RICTOR,9.3857125e-08,-14.428832054138184,0.8992683413762473,1.356079,0.24421818577304544,1.0
SETD2,9.3808026e-08,-14.429245948791504,0.8984011503910232,1.3546606,0.24446498878207867,1.0
FAF1,9.379361e-08,-14.429368019104004,0.8981453889944594,1.3542442,0.2445375026827654,1.0
MBNL1,9.37281e-08,-14.42992115020752,0.8969864701662796,1.3523532,0.24486714551450506,1.0
PLXDC2,9.371546e-08,-14.430027961730957,0.8967626789442863,1.3519883,0.24493081738019737,1.0
STT3B,9.370231e-08,-14.43013858795166,0.8965308951786503,1.3516091,0.24499700678291358,1.0
ACAP2,9.3684804e-08,-14.430286407470703,0.8962211841124988,1.3511041,0.24508518225049003,1.0
SRGAP3,9.360666e-08,-14.430947303771973,0.894836475926415,1.3488511,0.2454790721709057,1.0
RBM4,9.360072e-08,-14.430996894836426,0.8947325728590609,1.3486799,0.245509031058088,1.0
TTC28,9.3511325e-08,-14.431753158569336,0.8931480510819118,1.346105,0.2459602054450274,1.0
TRAPPC11,9.348146e-08,-14.4320068359375,0.8926165469296775,1.3452454,0.24611105217668613,1.0
AQR,9.334001e-08,-14.433204650878906,0.8901068882258951,1.3411775,0.24682642686694034,1.0
DIP2B,9.320925e-08,-14.434314727783203,0.8877810580258929,1.3374223,0.24748907135799764,1.0
GLCCI1,9.310988e-08,-14.435158729553223,0.8860127077449634,1.3345722,0.24799344534208057,1.0
POLK,9.3065346e-08,-14.435537338256836,0.8852194477884335,1.3332957,0.24821975407824864,1.0
STK3,9.304443e-08,-14.435714721679688,0.8848477945090517,1.3326964,0.24832608466346565,1.0
MAP2K4,9.303225e-08,-14.435818672180176,0.8846299976947903,1.3323476,0.24838800079393006,1.0
SH3BGRL,9.2935004e-08,-14.436646461486816,0.8828956157243419,1.3295636,0.24888286547496113,1.0
SCAF11,9.2900706e-08,-14.436938285827637,0.8822841861356816,1.3285826,0.2490575233787755,1.0
