Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
RNF144B,5.130191e-08,-13.871816635131836,-0.02353500379170395,0.3824878,0.5362748040896598,0.9005935573995909
REEP3,5.1284662e-08,-13.87204360961914,-0.024049983887079553,0.38223064,0.5364118470138101,0.9003198841657964
TRA2A,5.1279482e-08,-13.872111320495605,-0.024203612402926896,0.38215345,0.5364529929709072,0.8998856522670164
DIDO1,5.1270796e-08,-13.872225761413574,-0.02446326623252804,0.382024,0.5365220166926317,0.8994986436282613
TTC19,5.1219775e-08,-13.872897148132324,-0.025986568699521415,0.38126406,0.5369275076858941,0.8996758517952922
CD63,5.1195183e-08,-13.873220443725586,-0.026720090768144647,0.38089803,0.5371230181076585,0.8995012150340865
MRPL3,5.1158196e-08,-13.87370777130127,-0.02782578332586285,0.38034785,0.5374171328093368,0.8994918101287338
TNK2,5.1144095e-08,-13.873893737792969,-0.028247720798964707,0.3801382,0.5375292894350214,0.8991780365632661
NCOA6,5.113948e-08,-13.873954772949219,-0.028386202841418653,0.3800696,0.5375659827641726,0.8987384480642238
CABLES1,5.1065353e-08,-13.874932289123535,-0.030604079302595087,0.3789686,0.5381557435474104,0.8992234890789413
WIPF1,5.105356e-08,-13.87508773803711,-0.030956775754469975,0.37879357,0.5382496068296745,0.8988798386732627
SLC25A12,5.1040963e-08,-13.87525463104248,-0.031335437589304974,0.37860665,0.5383498800194952,0.8985472691537849
ZNF800,5.103545e-08,-13.875327110290527,-0.03149988501471904,0.37852487,0.53839376027094,0.898120997539239
GALNT7,5.0983232e-08,-13.876017570495605,-0.03306646311997927,0.3777507,0.5388094914816375,0.8983151577424412
KCTD7,5.096744e-08,-13.876226425170898,-0.033540331359001356,0.37751672,0.5389352529692375,0.8980259267966029
DENND5B,5.09505e-08,-13.876450538635254,-0.034048820108636926,0.3772658,0.5390701726480234,0.8977522686552265
RPS19,5.089545e-08,-13.877179145812988,-0.03570194949043088,0.37645102,0.5395087395920113,0.8979843191989051
RPL29,5.088944e-08,-13.87725830078125,-0.03588154338923834,0.3763621,0.5395566461274088,0.8975662389292428
ADK,5.0855473e-08,-13.877708435058594,-0.036902848452336164,0.37585983,0.5398273584205815,0.8975190596233601
PARVG,5.0826888e-08,-13.878087997436523,-0.037764033653846625,0.37543744,0.5400552141814383,0.8974007185816703
RPS6KA2,5.0786884e-08,-13.878618240356445,-0.03896709639766526,0.37484667,0.5403741994757101,0.8974338531414532
RAPGEF6,5.0764026e-08,-13.878921508789062,-0.03965517904610829,0.37450933,0.5405564961967719,0.897240069185018
ANAPC16,5.0745996e-08,-13.87916088104248,-0.04019828830635735,0.37424335,0.5407003162417116,0.8969826694534972
PRMT2,5.060027e-08,-13.881099700927734,-0.04459725693618339,0.37209705,0.5418634119617054,0.8984155244735237
RPL13A,5.0597542e-08,-13.881135940551758,-0.04467948064889042,0.3720569,0.5418852099234021,0.8979555576919546
MARCHF6,5.0593044e-08,-13.881196022033691,-0.04481579890943102,0.37199074,0.5419211388157482,0.897519501979062
KCMF1,5.0592227e-08,-13.881206512451172,-0.04483960051047779,0.37197876,0.5419276453271813,0.8970352253871324
ITFG1,5.0572655e-08,-13.881467819213867,-0.04543247675473374,0.37169102,0.542083958102543,0.8967993154717372
NGLY1,5.048052e-08,-13.882696151733398,-0.04821942785911935,0.37033787,0.5428201556213941,0.8975224721872196
ALPK1,5.0474345e-08,-13.882779121398926,-0.048407676885580175,0.3702473,0.5428694968945182,0.8971097798350491
ARID5B,5.0465076e-08,-13.882902145385742,-0.048686804752401405,0.37011132,0.542943597397924,0.8967384346676773
FARS2,5.0447348e-08,-13.883139610290527,-0.04922558644882378,0.36985132,0.5430853220890701,0.8964791262867433
NUP93,5.0442466e-08,-13.883204460144043,-0.049372723618931094,0.36977977,0.5431243392198908,0.8960506553045037
GCC2,5.0414464e-08,-13.88357925415039,-0.05022308991087484,0.36936933,0.5433482392181481,0.8959275087327816
RBBP6,5.0398675e-08,-13.883790016174316,-0.050701285713723614,0.369138,0.5434745059667678,0.8956435982461671
MTCH1,5.0397517e-08,-13.883805274963379,-0.0507359062243371,0.36912104,0.5434837641888008,0.8951672757028493
FOXN3,5.036919e-08,-13.884183883666992,-0.05159492764393422,0.36870626,0.5437103152415126,0.8950491804935706
CSPP1,5.0344134e-08,-13.884519577026367,-0.05235657887743091,0.36833948,0.5439107884990242,0.8948883093670897
PPP1R21,5.023479e-08,-13.885984420776367,-0.05568014789632555,0.36674118,0.5447859847194229,0.8958371178865688
AFF3,5.023362e-08,-13.886000633239746,-0.055716932188852375,0.36672413,0.5447953333161513,0.8953618813153176
TMSB10,5.022675e-08,-13.886092185974121,-0.05592465525253329,0.3666238,0.5448503685755404,0.8949622091380387
CTSH,5.021628e-08,-13.88623332977295,-0.05624489497570803,0.36647096,0.5449342080186714,0.8946102616324032
CAPZA1,5.0167355e-08,-13.886889457702637,-0.05773357693208792,0.36575723,0.545326075057073,0.8947641067502875
PCF11,5.015145e-08,-13.887104034423828,-0.05822042786259007,0.36552534,0.5454535045603783,0.8944841350741505
ZNF106,5.0101626e-08,-13.887773513793945,-0.05973940276575676,0.36479944,0.5458527564823894,0.8946499848190337
TPR,5.0064166e-08,-13.888277053833008,-0.06088187961600179,0.36425415,0.5461530316280712,0.8946535196047171
APAF1,5.0040786e-08,-13.888591766357422,-0.06159592764740494,0.363914,0.546340487612132,0.8944723422389571
STAM,5.0020688e-08,-13.888862609863281,-0.06221044171079431,0.36362174,0.5465016608746188,0.8942483556623397
MAPK14,5.0006687e-08,-13.88905143737793,-0.0626388705296362,0.3634182,0.5466139607800922,0.8939446846327285
KCNIP1,5.0005053e-08,-13.889073371887207,-0.06268863751364308,0.36339444,0.5466270679696936,0.893479210771814
FNBP4,4.9980603e-08,-13.889402389526367,-0.06343514227374637,0.3630392,0.5468231699332373,0.8933131916002424
OLR1,4.996133e-08,-13.889662742614746,-0.06402585473608897,0.36275926,0.5469777910899633,0.8930796251691946
HSD17B11,4.9959077e-08,-13.889693260192871,-0.06409509575731595,0.36272654,0.5469958709237484,0.8926234957271174
FGD4,4.9936993e-08,-13.88999080657959,-0.06477019571427892,0.36240593,0.5471730725869133,0.8924273863224602
CPM,4.9930765e-08,-13.890074729919434,-0.06496060852265309,0.36231557,0.5472230338217456,0.8920240763167075
NOL4L,4.991216e-08,-13.890326499938965,-0.06553184694777561,0.3620456,0.5473723584194705,0.8917830877398648
PPP2R5C,4.9897555e-08,-13.890522956848145,-0.06597758602192423,0.36183372,0.5474895931835815,0.8914901080542202
RPL11,4.988441e-08,-13.890701293945312,-0.06638221323971935,0.3616431,0.5475951097913869,0.8911783755335966
WDR43,4.9870007e-08,-13.89089584350586,-0.06682362475004129,0.3614343,0.547710733202849,0.8908834202394309
SHLD1,4.9866106e-08,-13.890948295593262,-0.06694263275527515,0.36137778,0.5477420481350153,0.8904517261393178
ABL2,4.9829453e-08,-13.891443252563477,-0.0680656355683001,0.36084673,0.5480363600868032,0.8904478162536527
BRD4,4.9803862e-08,-13.891789436340332,-0.06885108840284355,0.36047617,0.5482419039699973,0.8902997585573386
ST6GAL1,4.967039e-08,-13.893597602844238,-0.07295361891054163,0.35854667,0.5493144853093126,0.8915590970325836
KMT2C,4.9631776e-08,-13.894121170043945,-0.07414153518096686,0.3579894,0.5496249967810855,0.891580873156777
SETD5,4.959591e-08,-13.894608497619629,-0.07524722773868507,0.3574722,0.5499134672601244,0.8915668910035836
RAB32,4.9569334e-08,-13.89496898651123,-0.07606513730192867,0.3570892,0.5501272849403127,0.8914319557807119
BACH1,4.954114e-08,-13.895352363586426,-0.0769349776310925,0.35668308,0.5503541662791495,0.8913183232615907
FOXJ3,4.9451426e-08,-13.896574020385742,-0.0797067822620847,0.35539243,0.5510763669087269,0.8920065680113751
XRRA1,4.9433446e-08,-13.896818161010742,-0.08026071043190049,0.355134,0.5512211806651401,0.8917599801488332
HECTD4,4.940152e-08,-13.89725399017334,-0.08124955876629818,0.35467547,0.5514783169977302,0.891695274412817
TXLNGY,4.9386625e-08,-13.897457122802734,-0.08171044431384021,0.35446164,0.5515983051575721,0.8914090004188874
EP400,4.9379423e-08,-13.897555351257324,-0.08193331385091451,0.35435826,0.5516563351322874,0.8910229611044104
CHD1L,4.936456e-08,-13.897757530212402,-0.08239203561654321,0.35414493,0.5517761115202993,0.8907370148856472
CHD7,4.9336382e-08,-13.89814281463623,-0.08326620350953372,0.35374078,0.5520031647179349,0.8906244609239368
PSPC1,4.9284694e-08,-13.898848533630371,-0.08486740212540744,0.35299996,0.5524198210332345,0.8908177769590203
FCGR2A,4.923025e-08,-13.899593353271484,-0.08655731579972822,0.35222045,0.5528588728913382,0.8910469804226133
PABPC1,4.9140343e-08,-13.900824546813965,-0.08935075824985386,0.3509352,0.5535842180178412,0.891737111256866
BTBD7,4.9136332e-08,-13.90087890625,-0.0894740938189144,0.35087788,0.553616603125421,0.8913108508473115
MED13L,4.9115965e-08,-13.901158332824707,-0.09010808191952387,0.35058707,0.5537809919992398,0.8910974568309483
TSPAN14,4.910286e-08,-13.901337623596191,-0.09051487291923233,0.35039997,0.5538868034801576,0.8907900842679277
RPL24,4.9097082e-08,-13.90141773223877,-0.09069663059995312,0.35031754,0.5539334346625056,0.8903879150627634
FTO,4.907825e-08,-13.9016752243042,-0.0912808517165557,0.35004884,0.5540854842084251,0.8901555343198521
KMT5B,4.906643e-08,-13.901838302612305,-0.09165085842373732,0.34988025,0.554180926420889,0.8898325094644665
MORC3,4.90411e-08,-13.902185440063477,-0.09243847504019413,0.3495191,0.5543854800580224,0.8896849335048798
RNF145,4.9029023e-08,-13.902351379394531,-0.09281497309311579,0.34934697,0.5544830299883777,0.8893658861545278
TPM3,4.8999443e-08,-13.90275764465332,-0.09373674418819984,0.3489256,0.5547219581961851,0.8892738229416407
TRANK1,4.8918913e-08,-13.903865814208984,-0.09625105877150425,0.34777963,0.5553727258395222,0.889841724636629
SENP5,4.8888822e-08,-13.904279708862305,-0.09719014012189506,0.34735188,0.5556160086646562,0.8897564791903059
SGMS1,4.8888293e-08,-13.904287338256836,-0.0972074503772018,0.34734437,0.5556202818580627,0.8892887817898912
CHSY1,4.8877112e-08,-13.904440879821777,-0.09755581926525,0.34718552,0.5557106778738076,0.8889593519719065
SP140,4.8867534e-08,-13.904573440551758,-0.09785658495120465,0.34704947,0.5557881217528452,0.888609564933558
PDS5A,4.8862198e-08,-13.904646873474121,-0.09802319615853206,0.3469737,0.5558312718664337,0.8882053497716547
RCSD1,4.8835794e-08,-13.905011177062988,-0.09884976084942904,0.34659877,0.5560448251431647,0.8880737201993811
TMEM165,4.8803226e-08,-13.905460357666016,-0.09986890213061353,0.34613666,0.5563082631835099,0.8880218605392092
LCORL,4.8793936e-08,-13.905588150024414,-0.10015884890700147,0.3460049,0.5563834168043769,0.8876696617915657
RPL3,4.87017e-08,-13.906862258911133,-0.10304966154322753,0.344698,0.5571299120801878,0.8883883454583654
GAPDH,4.8524893e-08,-13.909311294555664,-0.108606253496692,0.34219974,0.5585622324326344,0.8901992881201996
SFPQ,4.852101e-08,-13.9093656539917,-0.10872958906575256,0.34214497,0.5585937158190619,0.8897769326820619
INO80,4.8500876e-08,-13.909645080566406,-0.10936357716636201,0.3418611,0.5587569252223656,0.8895647387757663
DYNC1LI1,4.8494453e-08,-13.909733772277832,-0.1095648088843029,0.34177056,0.5588090000085377,0.889175932675303
RAP1GAP2,4.845591e-08,-13.910268783569336,-0.11077869053768824,0.3412275,0.5591215402548728,0.8892017712267479
SPPL3,4.8378368e-08,-13.911347389221191,-0.11322592788167903,0.34013626,0.5597505807455438,0.8897306635685259
SUMF1,4.832132e-08,-13.912141799926758,-0.11502835821549363,0.33933455,0.5602135857501569,0.8899952201356384
CYRIA,4.8279375e-08,-13.912726402282715,-0.11635475652837281,0.3387457,0.5605541162571648,0.8900650279829374
CSGALNACT1,4.8259686e-08,-13.91300106048584,-0.11697792571941555,0.33846948,0.5607140046789527,0.8898480846332825
ARHGAP12,4.824805e-08,-13.913163185119629,-0.11734576864468384,0.33830628,0.5608085056402148,0.8895276561449706
C12orf75,4.822512e-08,-13.913483619689941,-0.11807279936756704,0.3379848,0.5609947493725327,0.8893530073253938
UBE2D3,4.8214382e-08,-13.913633346557617,-0.11841251312796187,0.3378343,0.561081981245371,0.8890216608856168
FAR1,4.819092e-08,-13.913961410522461,-0.11915685410615182,0.33750555,0.561272617190878,0.8888544190975328
FAM222B,4.81722e-08,-13.914222717285156,-0.11974973035040776,0.33724344,0.5614246999437538,0.8886263315038001
GPBP1,4.816365e-08,-13.914341926574707,-0.12002020308957562,0.33712372,0.5614941880243101,0.8882678219614941
SH2B3,4.8079038e-08,-13.915525436401367,-0.12270545644403412,0.33594024,0.5621820179180699,0.8888873739579176
ETS2,4.8043777e-08,-13.916019439697266,-0.12382629547514572,0.3354477,0.5624687573684217,0.888872428047727
PTPN2,4.802821e-08,-13.916237831115723,-0.12432180153330123,0.33523035,0.5625953785618641,0.8886045952969233
PHTF2,4.8023967e-08,-13.91629695892334,-0.12445595601192849,0.3351711,0.562629903758906,0.8881916576435964
ULK4,4.791235e-08,-13.917863845825195,-0.12801104969555083,0.33361492,0.5635382080106394,0.8891578140062717
MCU,4.789865e-08,-13.918055534362793,-0.12844596986013274,0.33342415,0.5636497464396741,0.8888664682424919
HCG22,4.7797673e-08,-13.919476509094238,-0.1316700049110136,0.33201984,0.5644721492003999,0.8896958612134455
RAB12,4.779641e-08,-13.919493675231934,-0.13170895298545376,0.33200228,0.5644824436684183,0.889245046429881
IL17RA,4.7786916e-08,-13.919628143310547,-0.1320140462352351,0.3318704,0.5645597948562193,0.8889002856052015
USO1,4.7737732e-08,-13.920320510864258,-0.13358495190432204,0.33118764,0.5649606006103258,0.8890648990202348
NF1,4.7734034e-08,-13.92037296295166,-0.1337039599095559,0.3311363,0.5649907663739169,0.8886463783480737
ZXDC,4.768142e-08,-13.921114921569824,-0.13538738223813665,0.33040676,0.5654196739834794,0.8888551291903727
ERI3,4.763839e-08,-13.921723365783691,-0.13676787509884938,0.32981065,0.5657706059841238,0.888941145842071
KIF9-AS1,4.7586997e-08,-13.922449111938477,-0.1384145131349033,0.32909942,0.5661898659239832,0.8891343734368778
CARD11,4.7569788e-08,-13.922693252563477,-0.13896844130471908,0.32886145,0.5663302807215245,0.8888897345425183
PBX1,4.7542922e-08,-13.923072814941406,-0.13982962650622954,0.32849008,0.5665495401198535,0.8887690381075171
EXT2,4.7509797e-08,-13.923542022705078,-0.14089420720759424,0.3280325,0.5668199302767054,0.8887286367609158
LINC01736,4.7502013e-08,-13.923652648925781,-0.141145205909542,0.327925,0.5668834873351379,0.8883641490823755
XPO4,4.74902e-08,-13.923819541931152,-0.141523867744377,0.32776192,0.5669799329984445,0.8880515547642652
CMIP,4.7474014e-08,-13.924049377441406,-0.14204533918549264,0.32753858,0.5671120687295965,0.8877951581938024
EML4,4.7445884e-08,-13.924448013305664,-0.14294980002526994,0.3271505,0.5673418175961829,0.8876917594401171
PDXDC1,4.736791e-08,-13.925555229187012,-0.14546195082666102,0.32607606,0.5679788325552524,0.8882253655540971
NSD3,4.7342738e-08,-13.925912857055664,-0.1462733690441646,0.3257296,0.5681845353464838,0.888084265924374
FAM13B,4.7334765e-08,-13.926025390625,-0.14652869530993906,0.32561994,0.5682496826669192,0.887723736430726
TIAL1,4.7313254e-08,-13.926331520080566,-0.1472232693041221,0.32532403,0.5684255290951625,0.8875364270627382
LINC01278,4.730481e-08,-13.926451683044434,-0.1474959058252033,0.32520792,0.5684945577163774,0.8871826145121416
TVP23C,4.7264354e-08,-13.927027702331543,-0.1488028301008624,0.32465193,0.5688253278335489,0.8872374266260292
ATG7,4.7242562e-08,-13.927337646484375,-0.14950605922269883,0.32435262,0.5690035451932418,0.8870543579869707
RPS8,4.7216e-08,-13.927716255187988,-0.15036508064229595,0.32398802,0.569220789975942,0.8869322900923168
LINC02899,4.7184372e-08,-13.928167343139648,-0.15138854948730712,0.32355407,0.569479567417191,0.8868750294857239
WDFY2,4.7119443e-08,-13.929093360900879,-0.15348958172516305,0.32266423,0.5700109216295284,0.8872421036360034
USP9Y,4.711548e-08,-13.929150581359863,-0.15361940863996362,0.32260996,0.570043359565724,0.8868326190029745
MAX,4.709865e-08,-13.929390907287598,-0.15416468168212602,0.3223795,0.5701811496738296,0.8865873731456801
TMEM163,4.7031534e-08,-13.930350303649902,-0.15634144628694893,0.32146138,0.5707307301669005,0.886982351750838
MAPK1,4.6979785e-08,-13.931090354919434,-0.15802054105170302,0.32075435,0.571154661009041,0.8871817482857826
USP3,4.6939213e-08,-13.931672096252441,-0.15934044801884215,0.32020062,0.571487103379466,0.8872389018322697
PAN3,4.6917215e-08,-13.931987762451172,-0.16005665983215864,0.3199005,0.5716674393083865,0.8870599717499834
PTBP3,4.6910316e-08,-13.932085990905762,-0.16027952936923295,0.31980646,0.5717239806781298,0.8866892330827222
SREK1,4.68201e-08,-13.933381080627441,-0.16321794520755256,0.3185776,0.5724637191582737,0.8873779035092868
ATF2,4.6806942e-08,-13.933570861816406,-0.1636485378083078,0.31839854,0.5725716597317405,0.8870870164455101
YLPM1,4.6773074e-08,-13.934057235717773,-0.16475206658411265,0.31793794,0.5728495104045518,0.8870595359773271
LPAR5,4.6669296e-08,-13.935551643371582,-0.16814271284232093,0.31652865,0.5737013066842306,0.8879203823410913
RABEP1,4.6623164e-08,-13.936217308044434,-0.16965303261783424,0.3159032,0.5740801445009723,0.8880487183749577
FNIP2,4.6499032e-08,-13.938010215759277,-0.17372094261491883,0.3142233,0.5751000954835687,0.8891681538105046
NFIC,4.64852e-08,-13.938210487365723,-0.17417533681672084,0.3140364,0.5752137874956236,0.8888859816036903
POM121,4.644089e-08,-13.938851356506348,-0.17562939826248725,0.31343794,0.5755781514648575,0.8889912673937402
GLUD1,4.6432206e-08,-13.938977241516113,-0.1759150174750485,0.31332076,0.5756495499568659,0.8886441869447297
DAAM1,4.6407106e-08,-13.93934154510498,-0.17674158216594546,0.31298208,0.5758559996588064,0.8885058380339733
VPS41,4.6347846e-08,-13.940200805664062,-0.17869114966986738,0.31218326,0.5763435292483363,0.8888010952077375
CLINT1,4.6317865e-08,-13.940635681152344,-0.17967783422235173,0.31177953,0.5765902428459864,0.8887248684030843
MRPL1,4.6314945e-08,-13.940678596496582,-0.17977520440845215,0.31174022,0.5766142752416065,0.8883056673511607
RAD23B,4.6244722e-08,-13.941699028015137,-0.18209045105572902,0.3107956,0.5771923801310483,0.8887400373387768
KDM1B,4.6205802e-08,-13.942264556884766,-0.18337357373034135,0.3102727,0.5775128978401309,0.88877754175294
SPATA6,4.6199293e-08,-13.942359924316406,-0.18358995192167563,0.31018528,0.5775665102934593,0.8884044579142344
PPA2,4.6180478e-08,-13.942633628845215,-0.18421095733080503,0.30993268,0.5777214991675241,0.8881876121935143
CLASP1,4.612393e-08,-13.94345760345459,-0.18608046490393326,0.30917412,0.5781874207163187,0.8884487709010099
ADAMTSL2,4.6059448e-08,-13.944398880004883,-0.18821611765240268,0.30831027,0.5787189266088844,0.8888103883077083
PGGT1B,4.603536e-08,-13.94474983215332,-0.18901238939651285,0.30798787,0.5789175420545383,0.8886606361665829
SCFD1,4.602439e-08,-13.944911003112793,-0.1893780685398678,0.30784112,0.579007990346913,0.8883450813042362
ILRUN,4.6002175e-08,-13.945235252380371,-0.19011375439040437,0.307544,0.5791912143056981,0.8881721175939703
CACNB4,4.5995083e-08,-13.94533920288086,-0.19034960661895875,0.30744916,0.5792497159636865,0.8878081703815236
PCNX4,4.599083e-08,-13.945401191711426,-0.19049025244332604,0.30739233,0.579284782164492,0.8874086938619911
LCOR,4.5878238e-08,-13.947049140930176,-0.1942292675895825,0.3058891,0.5802138224811338,0.8883784088091238
GOLGB1,4.5876277e-08,-13.947077751159668,-0.1942941810469828,0.30586293,0.5802300204979041,0.8879501741530903
FAM114A1,4.5822915e-08,-13.947860717773438,-0.19607064599783727,0.30515182,0.5806705733033628,0.8881714528457654
SEM1,4.5809706e-08,-13.948054313659668,-0.1965098937262459,0.30497593,0.5807796470462545,0.8878857467069842
ALMS1,4.5802313e-08,-13.948163032531738,-0.19675656486436696,0.30487746,0.5808407255658565,0.8875269946146311
SIPA1L1,4.579351e-08,-13.94829273223877,-0.1970508392045816,0.30476028,0.5809134302155283,0.8871863633978628
RASA1,4.575358e-08,-13.94887924194336,-0.19838156508128746,0.30422905,0.5812432523092477,0.887238555534106
PRDM1,4.574384e-08,-13.94902229309082,-0.19870613236828888,0.30409953,0.5813237247826482,0.8869102684660534
TMEM144,4.5728225e-08,-13.949251174926758,-0.19922544002749118,0.30389196,0.581452738448177,0.8866563354080179
FNBP1,4.5605134e-08,-13.951064109802246,-0.20333878944475595,0.30225813,0.5824702246685893,0.887756802554818
PNRC1,4.5394163e-08,-13.954180717468262,-0.21041002873756043,0.29946807,0.5842160852181189,0.8899657216952156
NUFIP2,4.536612e-08,-13.954596519470215,-0.21135343765177794,0.29909822,0.5844483066725447,0.8898677667804701
TASOR2,4.53281e-08,-13.955160140991211,-0.21263223276256357,0.29859707,0.5847632729508911,0.8898958327209048
ABI2,4.5317485e-08,-13.955317497253418,-0.21298925677826513,0.29845724,0.5848512160802948,0.8895785602924301
ZDHHC17,4.5226138e-08,-13.956673622131348,-0.2160661546590387,0.29725525,0.5856082724025438,0.8902788376291965
SAFB,4.5216286e-08,-13.956820487976074,-0.2163993770736935,0.29712576,0.5856899491429828,0.8899521708243501
KCNMB1,4.514408e-08,-13.957894325256348,-0.21883579550811755,0.29617754,0.586288745437548,0.8904111968917418
EFL1,4.5109346e-08,-13.958412170410156,-0.22001072908706273,0.29572198,0.5865768700786533,0.890398172537197
ARHGEF7,4.5106813e-08,-13.958449363708496,-0.2200951165816831,0.29568875,0.5865978978786397,0.8899799249412526
SIK3,4.502974e-08,-13.959599494934082,-0.2227046375691746,0.29467914,0.5872375157217784,0.8905001438509635
SSH1,4.5015202e-08,-13.959815979003906,-0.22319581606350342,0.2944889,0.5873581893374067,0.8902332960613927
NUP160,4.4994685e-08,-13.960122108459473,-0.2238903900576865,0.2942205,0.5875285378420937,0.8900419697446356
CCNL1,4.4971245e-08,-13.96047306060791,-0.22468666180179667,0.29391405,0.587723163807016,0.8898875956533072
ZNF124,4.4969244e-08,-13.960502624511719,-0.2247537390411103,0.29388788,0.5877397877637154,0.8894639955012152
LRRFIP2,4.4954664e-08,-13.960721015930176,-0.2252492450992658,0.29369733,0.5878608799524617,0.8891988410974484
CAP1,4.48856e-08,-13.961753845214844,-0.22759262091141613,0.29279563,0.5884345706092442,0.8896182097724644
N4BP1,4.4858957e-08,-13.962152481079102,-0.22849708175119343,0.29244813,0.5886559633187252,0.8895048066059891
HTT,4.475539e-08,-13.963706016540527,-0.23202188248802896,0.29109934,0.5895169073640776,0.8903574428785088
CNTLN,4.4629797e-08,-13.965594291687012,-0.23630617067644785,0.28946784,0.5905617519604154,0.8914868297953755
IER3,4.4614435e-08,-13.965826034545898,-0.23683196968139017,0.2892686,0.5906896019390495,0.8912315210754588
STARD13,4.453782e-08,-13.966980934143066,-0.23945230957844837,0.288276,0.5913274423235679,0.8917455549814207
UBA2,4.4380705e-08,-13.969355583190918,-0.2448401265426721,0.28624567,0.5926364970055549,0.8932707822770819
ATP6V0E1,4.430104e-08,-13.970562934875488,-0.24757947444496417,0.28521895,0.5933007546443516,0.8938230746424193
FRMD4A-AS2,4.4295742e-08,-13.970643043518066,-0.24776123212568496,0.28515074,0.5933449437939456,0.8934411321252538
GRAMD1A,4.4249322e-08,-13.97134780883789,-0.24936026695964533,0.2845534,0.5937321643816745,0.8935758401752283
RHOQ,4.422881e-08,-13.971658706665039,-0.25006565986339513,0.28428963,0.5939033274076928,0.8933854062909704
MIS18BP1,4.4197595e-08,-13.97213363647461,-0.2511432232562399,0.2838885,0.5941638160894335,0.8933294649721392
ZNF207,4.4163937e-08,-13.972644805908203,-0.25230301036179165,0.28345627,0.594444754331878,0.8933043103404937
CD302,4.4156494e-08,-13.972758293151855,-0.2525605004094794,0.28336075,0.5945068756114589,0.8929505173723664
ELP2,4.4139387e-08,-13.973018646240234,-0.253151212871822,0.28314123,0.5946496988945036,0.8927182323073564
NUP153,4.4027594e-08,-13.974721908569336,-0.25701572736905237,0.2817088,0.5955833854712389,0.8936728698995939
TRIM36,4.380864e-08,-13.978071212768555,-0.26461492944871257,0.27891383,0.5974140190267814,0.895971749674848
PARD3B,4.3773223e-08,-13.978614807128906,-0.26584828513931796,0.27846304,0.5977103714067706,0.8959684438520074
FHIT,4.3767102e-08,-13.978708267211914,-0.2660603357668256,0.2783852,0.5977615774120659,0.8955978501316075
PLAG1,4.376653e-08,-13.978716850280762,-0.26607980980404566,0.2783779,0.5977663808950588,0.8951581382565228
NKTR,4.3725503e-08,-13.979347229003906,-0.2675100696487653,0.27785623,0.5981097738405119,0.8952256515188909
SMG7,4.365365e-08,-13.980451583862305,-0.27001572910441635,0.2769438,0.5987113891943965,0.8956794012823449
DDX5,4.363263e-08,-13.980774879455566,-0.27074925117303955,0.27667716,0.5988874398831392,0.8954963662627309
C11orf58,4.3603826e-08,-13.981218338012695,-0.271755409762744,0.276312,0.5991287187543701,0.8954109984969445
BIN2,4.3588315e-08,-13.981457710266113,-0.27229851902299307,0.27611545,0.5992586678649292,0.8951594137693641
NR3C1,4.351302e-08,-13.98261833190918,-0.27493184161153134,0.27516234,0.5998896657969305,0.8956561627147206
ORMDL1,4.35109e-08,-13.982651710510254,-0.27500757397849834,0.27513552,0.5999074433072957,0.895237313458575
MMP24OS,4.3475204e-08,-13.983202934265137,-0.2762582399244105,0.27468425,0.6002067058491667,0.8952387297481855
TJP1,4.343189e-08,-13.983872413635254,-0.27777721482757717,0.2741372,0.6005699095092336,0.8953354686722356
EIF4G3,4.3405848e-08,-13.984274864196777,-0.2786903307950079,0.27380857,0.6007883189093419,0.8952163580173461
HEATR5A,4.3378005e-08,-13.984705924987793,-0.2796683602198389,0.27345738,0.6010219066655573,0.8951199711679094
THOC2,4.3275584e-08,-13.986292839050293,-0.28326889332364136,0.27216756,0.601881444846535,0.8959554642780019
SPNS2,4.327152e-08,-13.986355781555176,-0.283411702929922,0.27211645,0.6019155587660583,0.8955620187689345
INPP4A,4.3114746e-08,-13.98879337310791,-0.28894232950042636,0.27014828,0.603232323998282,0.8970764144295561
ETFA,4.3087685e-08,-13.989214897155762,-0.2898987211061239,0.26980925,0.6034597603287368,0.8969701539111141
GOLGA4,4.3086043e-08,-13.989240646362305,-0.28995714321778415,0.2697887,0.6034735410878465,0.8965465825765481
APOC1,4.308104e-08,-13.989317893981934,-0.2901324095527649,0.26972604,0.6035156075234338,0.8961654320523625
PLCG2,4.3013223e-08,-13.990376472473145,-0.2925342074765755,0.26887754,0.6040857262416521,0.8965683800451029
EXOC1,4.2950422e-08,-13.99135684967041,-0.294758575283492,0.26809293,0.6046139289908775,0.8969087498277921
UTY,4.2926338e-08,-13.99173355102539,-0.2956132691392624,0.26779237,0.6048165255960571,0.8967660046016637
CCDC146,4.283484e-08,-13.993165969848633,-0.2988632695731034,0.26665202,0.6055865207863269,0.8974642710517368
LPIN2,4.2812424e-08,-13.993517875671387,-0.29966170509912693,0.26637298,0.6057752521038217,0.8973008546710606
RAP1GDS1,4.28013e-08,-13.993692398071289,-0.3000576771892687,0.26623455,0.6058689284878102,0.8969968694582724
EIF3E,4.2663025e-08,-13.995863914489746,-0.30498460860595034,0.26451713,0.6070336726644923,0.8982781319852767
MPHOSPH8,4.2623984e-08,-13.996479034423828,-0.3063802479400565,0.26403326,0.6073626942894225,0.8983220530125958
